SR.No.,Device No.,Date,Time,kWh,kVARH Lag,kVA,kVARH Lead,Total
2972,SH000492,08.12.2019,21:30:00,147.2,39.6,305.6,0.0,492.4
2973,SH000492,08.12.2019,22:00:00,140.4,37.2,290.4,0.0,468.0
2974,SH000492,08.12.2019,22:30:00,141.2,37.2,292.8,0.0,471.2
2975,SH000492,08.12.2019,23:00:00,139.2,37.6,288.0,0.0,464.79999999999995
2976,SH000492,08.12.2019,23:30:00,136.4,37.6,282.4,0.0,456.4
2977,SH000492,09.12.2019,00:00:00,136.8,38.0,284.0,0.0,458.8
2978,SH000492,09.12.2019,00:30:00,133.6,27.6,273.6,0.0,434.8
2979,SH000492,09.12.2019,01:00:00,137.2,32.0,283.2,0.0,452.4
2980,SH000492,09.12.2019,01:30:00,139.2,31.6,286.4,0.0,457.19999999999993
2981,SH000492,09.12.2019,02:00:00,134.4,30.4,276.8,0.0,441.6
2982,SH000492,09.12.2019,02:30:00,139.2,26.8,284.0,0.0,450.0
2983,SH000492,09.12.2019,03:00:00,134.4,24.0,272.8,0.0,431.20000000000005
2984,SH000492,09.12.2019,03:30:00,138.8,25.6,281.6,0.0,446.0
2985,SH000492,09.12.2019,04:00:00,136.0,24.4,276.8,0.0,437.20000000000005
2986,SH000492,09.12.2019,04:30:00,129.2,21.2,261.6,0.0,412.0
2987,SH000492,09.12.2019,05:00:00,137.6,26.4,280.8,0.0,444.8
2988,SH000492,09.12.2019,05:30:00,138.4,32.0,284.0,0.0,454.4
2989,SH000492,09.12.2019,06:00:00,130.0,27.6,266.4,0.0,424.0
2990,SH000492,09.12.2019,06:30:00,141.6,40.0,295.2,0.0,476.79999999999995
2991,SH000492,09.12.2019,07:00:00,134.4,32.8,276.8,0.0,444.0
2992,SH000492,09.12.2019,07:30:00,137.6,31.2,283.2,0.0,452.0
2993,SH000492,09.12.2019,08:00:00,139.6,37.2,288.8,0.0,465.6
2994,SH000492,09.12.2019,08:30:00,138.8,36.4,287.2,0.0,462.4
2995,SH000492,09.12.2019,09:00:00,137.2,36.4,284.0,0.0,457.6
2996,SH000492,09.12.2019,09:30:00,144.8,38.0,299.2,0.0,482.0
2997,SH000492,09.12.2019,10:00:00,141.6,30.0,291.2,0.0,462.79999999999995
2998,SH000492,09.12.2019,10:30:00,148.4,26.4,301.6,0.0,476.40000000000003
2999,SH000492,09.12.2019,11:00:00,141.2,23.2,287.2,0.0,451.59999999999997
3000,SH000492,09.12.2019,11:30:00,164.4,28.8,334.4,0.0,527.6
3001,SH000492,09.12.2019,12:00:00,159.2,27.2,323.2,0.0,509.59999999999997
3002,SH000492,09.12.2019,12:30:00,150.0,26.8,305.6,0.0,482.40000000000003
3003,SH000492,09.12.2019,13:00:00,154.8,26.0,314.4,0.0,495.2
3004,SH000492,09.12.2019,13:30:00,152.8,26.0,309.6,0.0,488.40000000000003
3005,SH000492,09.12.2019,14:00:00,157.6,24.0,318.4,0.0,500.0
3006,SH000492,09.12.2019,14:30:00,165.6,25.6,336.0,0.0,527.2
3007,SH000492,09.12.2019,15:00:00,150.4,21.2,304.0,0.0,475.6
3008,SH000492,09.12.2019,15:30:00,162.4,24.4,328.0,0.0,514.8
3009,SH000492,09.12.2019,16:00:00,161.6,24.4,326.4,0.0,512.4
3010,SH000492,09.12.2019,16:30:00,152.8,25.2,309.6,0.0,487.6
3011,SH000492,09.12.2019,17:00:00,156.0,26.8,316.8,0.0,499.6
3012,SH000492,09.12.2019,17:30:00,146.4,22.8,296.0,0.0,465.20000000000005
3013,SH000492,09.12.2019,18:00:00,149.6,23.2,303.2,0.0,476.0
3014,SH000492,09.12.2019,18:30:00,152.0,24.4,308.8,0.0,485.20000000000005
3015,SH000492,09.12.2019,19:00:00,144.0,23.2,291.2,0.0,458.4
3016,SH000492,09.12.2019,19:30:00,137.2,23.6,279.2,0.0,440.0
3017,SH000492,09.12.2019,20:00:00,146.4,23.2,296.0,0.0,465.6
3018,SH000492,09.12.2019,20:30:00,134.4,20.0,272.0,0.0,426.4
3019,SH000492,09.12.2019,21:00:00,151.6,26.0,308.0,0.0,485.6
3020,SH000492,09.12.2019,21:30:00,137.2,21.2,277.6,0.0,436.0
3021,SH000492,09.12.2019,22:00:00,135.2,19.2,272.8,0.0,427.2
3022,SH000492,09.12.2019,22:30:00,132.0,18.4,267.2,0.0,417.6
3023,SH000492,09.12.2019,23:00:00,134.4,18.4,272.0,0.0,424.8
3024,SH000492,09.12.2019,23:30:00,132.4,25.2,270.4,0.0,428.0
3025,SH000492,10.12.2019,00:00:00,130.0,27.6,267.2,0.0,424.79999999999995
3026,SH000492,10.12.2019,00:30:00,136.0,32.0,280.0,0.0,448.0
3027,SH000492,10.12.2019,01:00:00,129.2,24.0,263.2,0.0,416.4
3028,SH000492,10.12.2019,01:30:00,141.6,33.6,291.2,0.0,466.4
3029,SH000492,10.12.2019,02:00:00,129.2,24.8,264.8,0.0,418.8
3030,SH000492,10.12.2019,02:30:00,138.8,32.8,286.4,0.0,458.0
3031,SH000492,10.12.2019,03:00:00,127.6,27.6,262.4,0.0,417.59999999999997
3032,SH000492,10.12.2019,03:30:00,133.2,31.2,274.4,0.0,438.79999999999995
3033,SH000492,10.12.2019,04:00:00,128.4,28.4,263.2,0.0,420.0
3034,SH000492,10.12.2019,04:30:00,135.2,29.6,277.6,0.0,442.4
3035,SH000492,10.12.2019,05:00:00,130.4,26.8,268.0,0.0,425.20000000000005
3036,SH000492,10.12.2019,05:30:00,136.0,32.0,280.0,0.0,448.0
3037,SH000492,10.12.2019,06:00:00,130.4,24.8,266.4,0.0,421.6
3038,SH000492,10.12.2019,06:30:00,129.2,24.4,264.8,0.0,418.4
3039,SH000492,10.12.2019,07:00:00,136.0,25.2,277.6,0.0,438.8
3040,SH000492,10.12.2019,07:30:00,136.4,28.0,279.2,0.0,443.6
3041,SH000492,10.12.2019,08:00:00,132.8,28.0,272.8,0.0,433.6
3042,SH000492,10.12.2019,08:30:00,132.4,31.6,272.8,0.0,436.8
3043,SH000492,10.12.2019,09:00:00,128.4,23.2,260.8,0.0,412.4
3044,SH000492,10.12.2019,09:30:00,131.6,25.6,269.6,0.0,426.8
3045,SH000492,10.12.2019,10:00:00,134.8,27.2,276.0,0.0,438.0
3046,SH000492,10.12.2019,10:30:00,135.6,25.6,276.8,0.0,438.0
3047,SH000492,10.12.2019,11:00:00,151.6,33.2,311.2,0.0,496.0
3048,SH000492,10.12.2019,11:30:00,203.6,40.0,415.2,0.0,658.8
3049,SH000492,10.12.2019,12:00:00,200.4,39.6,408.8,0.0,648.8
3050,SH000492,10.12.2019,12:30:00,203.6,43.2,416.0,0.0,662.8
3051,SH000492,10.12.2019,13:00:00,212.0,45.6,433.6,0.0,691.2
3052,SH000492,10.12.2019,13:30:00,215.6,45.2,440.8,0.0,701.6
3053,SH000492,10.12.2019,14:00:00,213.6,44.4,436.0,0.0,694.0
3054,SH000492,10.12.2019,14:30:00,214.0,44.0,436.8,0.0,694.8
3055,SH000492,10.12.2019,15:00:00,216.0,44.4,440.0,0.0,700.4
3056,SH000492,10.12.2019,15:30:00,214.0,44.0,436.8,0.0,694.8
3057,SH000492,10.12.2019,16:00:00,212.0,43.2,432.8,0.0,688.0
3058,SH000492,10.12.2019,16:30:00,196.8,36.8,400.8,0.0,634.4000000000001
3059,SH000492,10.12.2019,17:00:00,195.6,36.8,398.4,0.0,630.8
