SR.No.,Device No.,Date,Time,kWh,kVARH Lag,kVA,kVARH Lead,Total
1527,SH000458,14.12.2019,19:00:00,356.8,42.0,718.4,0.0,1117.2
1528,SH000458,14.12.2019,19:30:00,355.6,41.2,716.0,0.0,1112.8
1529,SH000458,14.12.2019,20:00:00,353.2,42.0,711.2,0.0,1106.4
1530,SH000458,14.12.2019,20:30:00,356.8,42.0,718.4,0.0,1117.2
1531,SH000458,14.12.2019,21:00:00,354.0,40.8,712.0,0.0,1106.8
1532,SH000458,14.12.2019,21:30:00,350.0,41.6,705.6,0.0,1097.2
1533,SH000458,14.12.2019,22:00:00,359.6,42.4,724.8,0.0,1126.8
1534,SH000458,14.12.2019,22:30:00,353.6,41.2,712.8,0.0,1107.6
1535,SH000458,14.12.2019,23:00:00,353.6,42.4,712.0,0.0,1108.0
1536,SH000458,14.12.2019,23:30:00,350.8,42.0,708.0,0.0,1100.8
1537,SH000458,15.12.2019,00:00:00,350.4,42.0,706.4,0.0,1098.8
1538,SH000458,15.12.2019,00:30:00,353.2,43.6,711.2,0.0,1108.0
1539,SH000458,15.12.2019,01:00:00,347.2,40.4,699.2,0.0,1086.8
1540,SH000458,15.12.2019,01:30:00,349.6,39.6,704.0,0.0,1093.2
1541,SH000458,15.12.2019,02:00:00,348.8,39.2,701.6,0.0,1089.6
1542,SH000458,15.12.2019,02:30:00,346.4,38.8,697.6,0.0,1082.8
1543,SH000458,15.12.2019,03:00:00,346.0,39.2,696.8,0.0,1082.0
1544,SH000458,15.12.2019,03:30:00,346.4,39.6,697.6,0.0,1083.6
1545,SH000458,15.12.2019,04:00:00,344.8,39.2,694.4,0.0,1078.4
1546,SH000458,15.12.2019,04:30:00,347.2,40.0,699.2,0.0,1086.4
1547,SH000458,15.12.2019,05:00:00,346.0,38.8,696.0,0.0,1080.8
1548,SH000458,15.12.2019,05:30:00,343.6,38.4,691.2,0.0,1073.2
1549,SH000458,15.12.2019,06:00:00,344.4,37.6,692.8,0.0,1074.8
1550,SH000458,15.12.2019,06:30:00,345.2,37.6,695.2,0.0,1078.0
1551,SH000458,15.12.2019,07:00:00,344.8,37.6,693.6,0.0,1076.0
1552,SH000458,15.12.2019,07:30:00,347.6,38.0,699.2,0.0,1084.8000000000002
1553,SH000458,15.12.2019,08:00:00,348.4,38.0,701.6,0.0,1088.0
1554,SH000458,15.12.2019,08:30:00,346.8,37.2,697.6,0.0,1081.6
1555,SH000458,15.12.2019,09:00:00,349.2,38.0,701.6,0.0,1088.8
1556,SH000458,15.12.2019,09:30:00,350.0,38.0,704.8,0.0,1092.8
1557,SH000458,15.12.2019,10:00:00,353.6,38.8,712.0,0.0,1104.4
1558,SH000458,15.12.2019,10:30:00,352.8,40.0,710.4,0.0,1103.2
1559,SH000458,15.12.2019,11:00:00,354.8,39.6,714.4,0.0,1108.8
1560,SH000458,15.12.2019,11:30:00,357.2,41.6,719.2,0.0,1118.0
1561,SH000458,15.12.2019,12:00:00,356.0,41.2,716.8,0.0,1114.0
1562,SH000458,15.12.2019,12:30:00,358.4,42.4,722.4,0.0,1123.1999999999998
1563,SH000458,15.12.2019,13:00:00,359.6,43.6,724.8,0.0,1128.0
1564,SH000458,15.12.2019,13:30:00,360.8,43.6,727.2,0.0,1131.6000000000001
1565,SH000458,15.12.2019,14:00:00,362.0,44.0,728.8,0.0,1134.8
1566,SH000458,15.12.2019,14:30:00,361.6,43.6,728.0,0.0,1133.2
1567,SH000458,15.12.2019,15:00:00,357.6,42.4,720.0,0.0,1120.0
1568,SH000458,15.12.2019,15:30:00,359.2,42.8,723.2,0.0,1125.2
1569,SH000458,15.12.2019,16:00:00,356.8,42.0,719.2,0.0,1118.0
1570,SH000458,15.12.2019,16:30:00,357.6,42.4,721.6,0.0,1121.6
1571,SH000458,15.12.2019,17:00:00,354.0,41.2,712.8,0.0,1108.0
1572,SH000458,15.12.2019,17:30:00,354.4,41.6,713.6,0.0,1109.6
1573,SH000458,15.12.2019,18:00:00,357.2,42.0,719.2,0.0,1118.4
1574,SH000458,15.12.2019,18:30:00,354.8,40.8,714.4,0.0,1110.0
1575,SH000458,15.12.2019,19:00:00,354.4,40.8,713.6,0.0,1108.8
1576,SH000458,15.12.2019,19:30:00,354.8,41.2,714.4,0.0,1110.4
1577,SH000458,15.12.2019,20:00:00,352.0,40.8,708.8,0.0,1101.6
1578,SH000458,15.12.2019,20:30:00,354.8,42.0,714.4,0.0,1111.2
1579,SH000458,15.12.2019,21:00:00,353.2,42.0,711.2,0.0,1106.4
1580,SH000458,15.12.2019,21:30:00,353.2,41.6,711.2,0.0,1106.0
1581,SH000458,15.12.2019,22:00:00,354.4,42.8,713.6,0.0,1110.8
1582,SH000458,15.12.2019,22:30:00,352.4,40.0,709.6,0.0,1102.0
1583,SH000458,15.12.2019,23:00:00,353.2,39.6,711.2,0.0,1104.0
1584,SH000458,15.12.2019,23:30:00,352.8,40.0,710.4,0.0,1103.2
1585,SH000458,16.12.2019,00:00:00,351.6,39.6,706.4,0.0,1097.6
1586,SH000458,16.12.2019,00:30:00,350.4,39.6,705.6,0.0,1095.6
1587,SH000458,16.12.2019,01:00:00,350.0,40.0,704.8,0.0,1094.8
1588,SH000458,16.12.2019,01:30:00,348.8,40.0,701.6,0.0,1090.4
1589,SH000458,16.12.2019,02:00:00,348.8,40.4,702.4,0.0,1091.6
1590,SH000458,16.12.2019,02:30:00,347.2,40.4,699.2,0.0,1086.8
1591,SH000458,16.12.2019,03:00:00,346.4,40.0,697.6,0.0,1084.0
1592,SH000458,16.12.2019,03:30:00,347.2,40.8,699.2,0.0,1087.2
1593,SH000458,16.12.2019,04:00:00,345.6,40.0,696.0,0.0,1081.6
1594,SH000458,16.12.2019,04:30:00,345.6,40.4,696.0,0.0,1082.0
1595,SH000458,16.12.2019,05:00:00,347.6,40.0,700.0,0.0,1087.6
1596,SH000458,16.12.2019,05:30:00,346.0,38.4,696.0,0.0,1080.4
1597,SH000458,16.12.2019,06:00:00,348.0,38.4,700.8,0.0,1087.1999999999998
1598,SH000458,16.12.2019,06:30:00,347.2,38.0,698.4,0.0,1083.6
1599,SH000458,16.12.2019,07:00:00,347.2,37.6,698.4,0.0,1083.2
1600,SH000458,16.12.2019,07:30:00,350.4,37.6,704.8,0.0,1092.8
1601,SH000458,16.12.2019,08:00:00,350.4,38.4,704.0,0.0,1092.8
1602,SH000458,16.12.2019,08:30:00,354.0,39.2,712.0,0.0,1105.2
1603,SH000458,16.12.2019,09:00:00,351.6,38.0,708.0,0.0,1097.6
1604,SH000458,16.12.2019,09:30:00,354.4,40.0,713.6,0.0,1108.0
1605,SH000458,16.12.2019,10:00:00,354.4,40.8,713.6,0.0,1108.8
1606,SH000458,16.12.2019,10:30:00,354.0,39.6,712.8,0.0,1106.4
1607,SH000458,16.12.2019,11:00:00,359.6,41.6,724.0,0.0,1125.2
1608,SH000458,16.12.2019,11:30:00,357.6,41.6,720.0,0.0,1119.2
1609,SH000458,16.12.2019,12:00:00,360.8,42.4,726.4,0.0,1129.6
1610,SH000458,16.12.2019,12:30:00,361.2,43.2,727.2,0.0,1131.6
1611,SH000458,16.12.2019,13:00:00,359.6,44.8,725.6,0.0,1130.0
1612,SH000458,16.12.2019,13:30:00,363.2,45.2,731.2,0.0,1139.6
1613,SH000458,16.12.2019,14:00:00,360.4,43.6,725.6,0.0,1129.6
1614,SH000458,16.12.2019,14:30:00,363.2,44.0,732.8,0.0,1140.0
1615,SH000458,16.12.2019,15:00:00,360.4,43.6,725.6,0.0,1129.6
1616,SH000458,16.12.2019,15:30:00,359.6,43.6,724.0,0.0,1127.2
1617,SH000458,16.12.2019,16:00:00,359.6,43.6,724.0,0.0,1127.2
1618,SH000458,16.12.2019,16:30:00,357.2,43.2,719.2,0.0,1119.6
1619,SH000458,16.12.2019,17:00:00,356.4,43.6,718.4,0.0,1118.4
1620,SH000458,16.12.2019,17:30:00,356.0,44.0,716.8,0.0,1116.8
1621,SH000458,16.12.2019,18:00:00,354.8,44.4,716.0,0.0,1115.2
1622,SH000458,16.12.2019,18:30:00,355.6,44.0,716.8,0.0,1116.4
1623,SH000458,16.12.2019,19:00:00,355.6,43.6,716.8,0.0,1116.0
1624,SH000458,16.12.2019,19:30:00,355.6,41.6,716.0,0.0,1113.2
1625,SH000458,16.12.2019,20:00:00,354.0,41.2,712.8,0.0,1108.0
1626,SH000458,16.12.2019,20:30:00,356.0,42.8,717.6,0.0,1116.4
1627,SH000458,16.12.2019,21:00:00,353.2,42.4,712.0,0.0,1107.6
1628,SH000458,16.12.2019,21:30:00,354.0,43.6,712.8,0.0,1110.4
1629,SH000458,16.12.2019,22:00:00,354.8,42.8,714.4,0.0,1112.0
1630,SH000458,16.12.2019,22:30:00,353.6,42.0,712.0,0.0,1107.6
1631,SH000458,16.12.2019,23:00:00,354.4,42.8,714.4,0.0,1111.6
1632,SH000458,16.12.2019,23:30:00,350.4,42.4,706.4,0.0,1099.1999999999998
1633,SH000458,17.12.2019,00:00:00,351.6,43.2,708.0,0.0,1102.8
1634,SH000458,17.12.2019,00:30:00,352.0,43.2,708.8,0.0,1104.0
1635,SH000458,17.12.2019,01:00:00,349.2,40.0,703.2,0.0,1092.4
1636,SH000458,17.12.2019,01:30:00,348.4,40.4,701.6,0.0,1090.4
1637,SH000458,17.12.2019,02:00:00,347.6,40.8,700.8,0.0,1089.2
1638,SH000458,17.12.2019,02:30:00,346.0,40.8,696.8,0.0,1083.6
1639,SH000458,17.12.2019,03:00:00,346.8,41.2,698.4,0.0,1086.4
1640,SH000458,17.12.2019,03:30:00,344.8,40.4,694.4,0.0,1079.6
1641,SH000458,17.12.2019,04:00:00,348.4,42.0,701.6,0.0,1092.0
1642,SH000458,17.12.2019,04:30:00,343.2,40.4,691.2,0.0,1074.8
1643,SH000458,17.12.2019,05:00:00,346.8,39.6,698.4,0.0,1084.8
1644,SH000458,17.12.2019,05:30:00,347.2,39.2,698.4,0.0,1084.8
1645,SH000458,17.12.2019,06:00:00,345.6,38.0,695.2,0.0,1078.8000000000002
1646,SH000458,17.12.2019,06:30:00,346.0,38.4,696.0,0.0,1080.4
1647,SH000458,17.12.2019,07:00:00,348.8,38.4,702.4,0.0,1089.6
1648,SH000458,17.12.2019,07:30:00,348.0,38.4,700.8,0.0,1087.1999999999998
1649,SH000458,17.12.2019,08:00:00,350.0,38.8,704.0,0.0,1092.8
1650,SH000458,17.12.2019,08:30:00,350.0,38.8,704.8,0.0,1093.6
1651,SH000458,17.12.2019,09:00:00,352.8,40.0,710.4,0.0,1103.2
1652,SH000458,17.12.2019,09:30:00,352.8,40.4,710.4,0.0,1103.6
1653,SH000458,17.12.2019,10:00:00,355.2,40.4,715.2,0.0,1110.8
1654,SH000458,17.12.2019,10:30:00,357.6,41.2,720.0,0.0,1118.8
1655,SH000458,17.12.2019,11:00:00,360.0,42.0,724.8,0.0,1126.8
1656,SH000458,17.12.2019,11:30:00,359.2,42.0,723.2,0.0,1124.4
1657,SH000458,17.12.2019,12:00:00,362.4,43.2,729.6,0.0,1135.2
1658,SH000458,17.12.2019,12:30:00,360.4,43.6,727.2,0.0,1131.2
1659,SH000458,17.12.2019,13:00:00,360.4,44.4,726.4,0.0,1131.1999999999998
1660,SH000458,17.12.2019,13:30:00,361.6,44.4,728.8,0.0,1134.8
1661,SH000458,17.12.2019,14:00:00,362.0,44.0,729.6,0.0,1135.6
1662,SH000458,17.12.2019,14:30:00,362.0,43.2,728.8,0.0,1134.0
1663,SH000458,17.12.2019,15:00:00,364.8,43.6,735.2,0.0,1143.6000000000001
1664,SH000458,17.12.2019,15:30:00,362.8,43.6,731.2,0.0,1137.6000000000001
1665,SH000458,17.12.2019,16:00:00,360.4,42.8,726.4,0.0,1129.6
1666,SH000458,17.12.2019,16:30:00,360.0,42.8,724.8,0.0,1127.6
1667,SH000458,17.12.2019,17:00:00,359.2,42.8,723.2,0.0,1125.2
1668,SH000458,17.12.2019,17:30:00,358.4,42.4,722.4,0.0,1123.1999999999998
1669,SH000458,17.12.2019,18:00:00,355.6,42.0,716.0,0.0,1113.6
1670,SH000458,17.12.2019,18:30:00,357.6,42.8,720.8,0.0,1121.2
1671,SH000458,17.12.2019,19:00:00,356.4,43.2,717.6,0.0,1117.2
1672,SH000458,17.12.2019,19:30:00,352.8,42.8,712.0,0.0,1107.6
1673,SH000458,17.12.2019,20:00:00,355.6,42.0,716.8,0.0,1114.4
1674,SH000458,17.12.2019,20:30:00,354.8,41.2,714.4,0.0,1110.4
1675,SH000458,17.12.2019,21:00:00,356.0,41.2,716.8,0.0,1114.0
1676,SH000458,17.12.2019,21:30:00,353.2,40.8,711.2,0.0,1105.2
1677,SH000458,17.12.2019,22:00:00,355.6,42.0,715.2,0.0,1112.8000000000002
1678,SH000458,17.12.2019,22:30:00,353.2,41.2,711.2,0.0,1105.6
1679,SH000458,17.12.2019,23:00:00,350.8,40.0,706.4,0.0,1097.2
1680,SH000458,17.12.2019,23:30:00,354.4,41.6,713.6,0.0,1109.6
1681,SH000458,18.12.2019,00:00:00,350.8,41.2,706.4,0.0,1098.4
1682,SH000458,18.12.2019,00:30:00,351.6,42.0,708.0,0.0,1101.6
1683,SH000458,18.12.2019,01:00:00,349.6,42.4,704.0,0.0,1096.0
1684,SH000458,18.12.2019,01:30:00,348.8,42.0,703.2,0.0,1094.0
1685,SH000458,18.12.2019,02:00:00,349.6,42.8,704.0,0.0,1096.4
1686,SH000458,18.12.2019,02:30:00,347.2,42.8,700.8,0.0,1090.8
1687,SH000458,18.12.2019,03:00:00,348.4,42.8,702.4,0.0,1093.6
1688,SH000458,18.12.2019,03:30:00,344.0,42.4,693.6,0.0,1080.0
1689,SH000458,18.12.2019,04:00:00,347.2,43.2,700.0,0.0,1090.4
1690,SH000458,18.12.2019,04:30:00,344.0,42.0,692.8,0.0,1078.8
1691,SH000458,18.12.2019,05:00:00,345.6,41.2,696.0,0.0,1082.8
1692,SH000458,18.12.2019,05:30:00,345.6,40.4,696.0,0.0,1082.0
1693,SH000458,18.12.2019,06:00:00,346.4,39.2,696.8,0.0,1082.3999999999999
1694,SH000458,18.12.2019,06:30:00,348.4,39.6,701.6,0.0,1089.6
1695,SH000458,18.12.2019,07:00:00,346.4,38.4,696.8,0.0,1081.6
1696,SH000458,18.12.2019,07:30:00,348.8,38.8,702.4,0.0,1090.0
1697,SH000458,18.12.2019,08:00:00,348.4,38.8,700.8,0.0,1088.0
1698,SH000458,18.12.2019,08:30:00,352.0,40.4,708.8,0.0,1101.1999999999998
1699,SH000458,18.12.2019,09:00:00,351.2,40.8,706.4,0.0,1098.4
1700,SH000458,18.12.2019,09:30:00,351.2,40.0,707.2,0.0,1098.4
1701,SH000458,18.12.2019,10:00:00,354.4,41.2,712.8,0.0,1108.3999999999999
1702,SH000458,18.12.2019,10:30:00,353.2,40.4,711.2,0.0,1104.8
1703,SH000458,18.12.2019,11:00:00,356.8,41.2,718.4,0.0,1116.4
1704,SH000458,18.12.2019,11:30:00,356.8,41.6,718.4,0.0,1116.8
1705,SH000458,18.12.2019,12:00:00,358.4,42.4,722.4,0.0,1123.1999999999998
1706,SH000458,18.12.2019,12:30:00,360.4,44.4,726.4,0.0,1131.1999999999998
1707,SH000458,18.12.2019,13:00:00,358.0,45.2,721.6,0.0,1124.8
1708,SH000458,18.12.2019,13:30:00,359.6,44.4,724.8,0.0,1128.8
1709,SH000458,18.12.2019,14:00:00,360.8,43.6,726.4,0.0,1130.8
1710,SH000458,18.12.2019,14:30:00,362.4,44.0,729.6,0.0,1136.0
1711,SH000458,18.12.2019,15:00:00,360.4,43.2,727.2,0.0,1130.8
1712,SH000458,18.12.2019,15:30:00,362.0,44.0,728.8,0.0,1134.8
1713,SH000458,18.12.2019,16:00:00,359.6,43.6,724.0,0.0,1127.2
1714,SH000458,18.12.2019,16:30:00,359.2,44.0,724.0,0.0,1127.2
1715,SH000458,18.12.2019,17:00:00,354.4,42.8,714.4,0.0,1111.6
1716,SH000458,18.12.2019,17:30:00,358.8,44.0,723.2,0.0,1126.0
1717,SH000458,18.12.2019,18:00:00,354.4,42.8,715.2,0.0,1112.4
1718,SH000458,18.12.2019,18:30:00,354.4,42.8,713.6,0.0,1110.8
1719,SH000458,18.12.2019,19:00:00,356.0,44.4,718.4,0.0,1118.8
1720,SH000458,18.12.2019,19:30:00,354.4,43.2,713.6,0.0,1111.2
1721,SH000458,18.12.2019,20:00:00,355.2,42.0,715.2,0.0,1112.4
1722,SH000458,18.12.2019,20:30:00,353.2,41.2,711.2,0.0,1105.6
1723,SH000458,18.12.2019,21:00:00,353.6,40.8,712.0,0.0,1106.4
1724,SH000458,18.12.2019,21:30:00,354.8,42.4,714.4,0.0,1111.6
1725,SH000458,18.12.2019,22:00:00,350.8,42.0,707.2,0.0,1100.0
1726,SH000458,18.12.2019,22:30:00,353.6,42.4,712.8,0.0,1108.8
1727,SH000458,18.12.2019,23:00:00,352.0,42.4,708.8,0.0,1103.1999999999998
1728,SH000458,18.12.2019,23:30:00,350.0,43.2,705.6,0.0,1098.8
