SR.No.,Device No.,Date,Time,kWh,kVARH Lag,kVA,kVARH Lead,Total
338,SH000198,08.12.2019,00:30:00,325.6,36.0,656.0,0.0,1017.6
339,SH000198,08.12.2019,01:00:00,322.4,35.2,649.6,0.0,1007.2
340,SH000198,08.12.2019,01:30:00,309.6,28.8,622.4,0.0,960.8
341,SH000198,08.12.2019,02:00:00,317.6,36.8,640.0,0.0,994.4000000000001
342,SH000198,08.12.2019,02:30:00,301.6,30.4,608.0,0.0,940.0
343,SH000198,08.12.2019,03:00:00,310.4,33.6,625.6,0.0,969.6
344,SH000198,08.12.2019,03:30:00,298.4,27.2,600.0,0.0,925.5999999999999
345,SH000198,08.12.2019,04:00:00,296.8,26.4,596.8,0.0,920.0
346,SH000198,08.12.2019,04:30:00,309.6,36.8,624.0,0.0,970.4000000000001
347,SH000198,08.12.2019,05:00:00,296.0,26.4,593.6,0.0,916.0
348,SH000198,08.12.2019,05:30:00,306.4,33.6,617.6,0.0,957.6
349,SH000198,08.12.2019,06:00:00,305.6,28.8,616.0,0.0,950.4000000000001
350,SH000198,08.12.2019,06:30:00,314.4,34.4,633.6,0.0,982.4
351,SH000198,08.12.2019,07:00:00,320.0,32.0,643.2,0.0,995.2
352,SH000198,08.12.2019,07:30:00,320.0,34.4,644.8,0.0,999.1999999999999
353,SH000198,08.12.2019,08:00:00,324.0,36.0,651.2,0.0,1011.2
354,SH000198,08.12.2019,08:30:00,328.8,35.2,660.8,0.0,1024.8
355,SH000198,08.12.2019,09:00:00,322.4,30.4,648.0,0.0,1000.8
356,SH000198,08.12.2019,09:30:00,333.6,33.6,672.0,0.0,1039.2
357,SH000198,08.12.2019,10:00:00,330.4,32.0,665.6,0.0,1028.0
358,SH000198,08.12.2019,10:30:00,349.6,40.8,704.0,0.0,1094.4
359,SH000198,08.12.2019,11:00:00,346.4,38.4,697.6,0.0,1082.4
360,SH000198,08.12.2019,11:30:00,344.8,36.0,694.4,0.0,1075.2
361,SH000198,08.12.2019,12:00:00,354.4,44.8,713.6,0.0,1112.8
362,SH000198,08.12.2019,12:30:00,356.0,45.6,718.4,0.0,1120.0
363,SH000198,08.12.2019,13:00:00,345.6,34.4,694.4,0.0,1074.4
364,SH000198,08.12.2019,13:30:00,344.0,24.0,688.0,0.0,1056.0
365,SH000198,08.12.2019,14:00:00,344.0,24.0,688.0,0.0,1056.0
366,SH000198,08.12.2019,14:30:00,344.8,24.8,691.2,0.0,1060.8000000000002
367,SH000198,08.12.2019,15:00:00,348.0,28.8,697.6,0.0,1074.4
368,SH000198,08.12.2019,15:30:00,355.2,42.4,715.2,0.0,1112.8
369,SH000198,08.12.2019,16:00:00,360.8,48.0,728.0,0.0,1136.8
370,SH000198,08.12.2019,16:30:00,357.6,47.2,721.6,0.0,1126.4
371,SH000198,08.12.2019,17:00:00,345.6,39.2,696.0,0.0,1080.8
372,SH000198,08.12.2019,17:30:00,355.2,46.4,716.8,0.0,1118.3999999999999
373,SH000198,08.12.2019,18:00:00,352.8,44.8,712.0,0.0,1109.6
374,SH000198,08.12.2019,18:30:00,354.4,44.0,713.6,0.0,1112.0
375,SH000198,08.12.2019,19:00:00,354.4,44.0,715.2,0.0,1113.6
376,SH000198,08.12.2019,19:30:00,348.0,39.2,700.8,0.0,1088.0
377,SH000198,08.12.2019,20:00:00,350.4,40.8,705.6,0.0,1096.8
378,SH000198,08.12.2019,20:30:00,350.4,39.2,705.6,0.0,1095.2
379,SH000198,08.12.2019,21:00:00,344.0,32.8,692.8,0.0,1069.6
380,SH000198,08.12.2019,21:30:00,349.6,38.4,705.6,0.0,1093.6
381,SH000198,08.12.2019,22:00:00,352.0,39.2,708.8,0.0,1100.0
382,SH000198,08.12.2019,22:30:00,338.4,28.8,680.0,0.0,1047.2
383,SH000198,08.12.2019,23:00:00,340.0,33.6,683.2,0.0,1056.8000000000002
384,SH000198,08.12.2019,23:30:00,336.8,36.8,680.0,0.0,1053.6
385,SH000198,09.12.2019,00:00:00,328.8,29.6,662.4,0.0,1020.8
386,SH000198,09.12.2019,00:30:00,331.2,36.8,667.2,0.0,1035.2
387,SH000198,09.12.2019,01:00:00,324.0,36.8,652.8,0.0,1013.5999999999999
388,SH000198,09.12.2019,01:30:00,317.6,26.4,638.4,0.0,982.4
389,SH000198,09.12.2019,02:00:00,307.2,19.2,617.6,0.0,944.0
390,SH000198,09.12.2019,02:30:00,306.4,19.2,614.4,0.0,940.0
391,SH000198,09.12.2019,03:00:00,302.4,18.4,606.4,0.0,927.1999999999999
392,SH000198,09.12.2019,03:30:00,300.0,17.6,601.6,0.0,919.2
393,SH000198,09.12.2019,04:00:00,298.4,17.6,596.8,0.0,912.8
394,SH000198,09.12.2019,04:30:00,300.0,18.4,601.6,0.0,920.0
395,SH000198,09.12.2019,05:00:00,300.8,17.6,603.2,0.0,921.6000000000001
396,SH000198,09.12.2019,05:30:00,301.6,17.6,606.4,0.0,925.6
397,SH000198,09.12.2019,06:00:00,306.4,17.6,612.8,0.0,936.8
398,SH000198,09.12.2019,06:30:00,310.4,18.4,622.4,0.0,951.1999999999999
399,SH000198,09.12.2019,07:00:00,313.6,19.2,628.8,0.0,961.5999999999999
400,SH000198,09.12.2019,07:30:00,317.6,19.2,638.4,0.0,975.2
401,SH000198,09.12.2019,08:00:00,324.8,20.8,649.6,0.0,995.2
402,SH000198,09.12.2019,08:30:00,326.4,20.8,652.8,0.0,1000.0
403,SH000198,09.12.2019,09:00:00,329.6,20.8,662.4,0.0,1012.8
404,SH000198,09.12.2019,09:30:00,331.2,21.6,664.0,0.0,1016.8
405,SH000198,09.12.2019,10:00:00,331.2,21.6,664.0,0.0,1016.8
406,SH000198,09.12.2019,10:30:00,328.0,21.6,656.0,0.0,1005.6
407,SH000198,09.12.2019,11:00:00,328.8,21.6,659.2,0.0,1009.6000000000001
408,SH000198,09.12.2019,11:30:00,335.2,22.4,672.0,0.0,1029.6
409,SH000198,09.12.2019,12:00:00,334.4,22.4,670.4,0.0,1027.1999999999998
410,SH000198,09.12.2019,12:30:00,336.0,23.2,673.6,0.0,1032.8
411,SH000198,09.12.2019,13:00:00,333.6,22.4,668.8,0.0,1024.8
412,SH000198,09.12.2019,13:30:00,335.2,22.4,672.0,0.0,1029.6
413,SH000198,09.12.2019,14:00:00,336.0,23.2,673.6,0.0,1032.8
414,SH000198,09.12.2019,14:30:00,338.4,24.0,678.4,0.0,1040.8
415,SH000198,09.12.2019,15:00:00,340.8,24.0,684.8,0.0,1049.6
416,SH000198,09.12.2019,15:30:00,341.6,24.8,683.2,0.0,1049.6000000000001
417,SH000198,09.12.2019,16:00:00,340.8,24.0,684.8,0.0,1049.6
418,SH000198,09.12.2019,16:30:00,340.0,24.0,681.6,0.0,1045.6
419,SH000198,09.12.2019,17:00:00,336.8,23.2,676.8,0.0,1036.8
420,SH000198,09.12.2019,17:30:00,336.0,23.2,673.6,0.0,1032.8
421,SH000198,09.12.2019,18:00:00,335.2,22.4,673.6,0.0,1031.2
422,SH000198,09.12.2019,18:30:00,337.6,22.4,678.4,0.0,1038.4
423,SH000198,09.12.2019,19:00:00,336.0,22.4,673.6,0.0,1032.0
424,SH000198,09.12.2019,19:30:00,337.6,22.4,676.8,0.0,1036.8
425,SH000198,09.12.2019,20:00:00,337.6,22.4,678.4,0.0,1038.4
426,SH000198,09.12.2019,20:30:00,339.2,22.4,680.0,0.0,1041.6
427,SH000198,09.12.2019,21:00:00,337.6,22.4,678.4,0.0,1038.4
428,SH000198,09.12.2019,21:30:00,336.8,22.4,676.8,0.0,1036.0
429,SH000198,09.12.2019,22:00:00,337.6,21.6,676.8,0.0,1036.0
430,SH000198,09.12.2019,22:30:00,336.0,22.4,675.2,0.0,1033.6
431,SH000198,09.12.2019,23:00:00,331.2,20.8,664.0,0.0,1016.0
432,SH000198,09.12.2019,23:30:00,326.4,20.8,652.8,0.0,1000.0
433,SH000198,10.12.2019,00:00:00,321.6,20.0,644.8,0.0,986.4
434,SH000198,10.12.2019,00:30:00,316.0,19.2,633.6,0.0,968.8
435,SH000198,10.12.2019,01:00:00,308.8,18.4,617.6,0.0,944.8
436,SH000198,10.12.2019,01:30:00,304.0,16.8,608.0,0.0,928.8
437,SH000198,10.12.2019,02:00:00,301.6,16.0,603.2,0.0,920.8000000000001
438,SH000198,10.12.2019,02:30:00,296.0,16.0,595.2,0.0,907.2
439,SH000198,10.12.2019,03:00:00,303.2,30.4,609.6,0.0,943.2
440,SH000198,10.12.2019,03:30:00,297.6,28.0,598.4,0.0,924.0
441,SH000198,10.12.2019,04:00:00,298.4,25.6,600.0,0.0,924.0
442,SH000198,10.12.2019,04:30:00,302.4,32.0,609.6,0.0,944.0
443,SH000198,10.12.2019,05:00:00,292.0,22.4,585.6,0.0,900.0
444,SH000198,10.12.2019,05:30:00,312.8,33.6,628.8,0.0,975.2
445,SH000198,10.12.2019,06:00:00,300.0,22.4,601.6,0.0,924.0
446,SH000198,10.12.2019,06:30:00,310.4,30.4,624.0,0.0,964.8
447,SH000198,10.12.2019,07:00:00,315.2,30.4,633.6,0.0,979.2
448,SH000198,10.12.2019,07:30:00,313.6,27.2,632.0,0.0,972.8
449,SH000198,10.12.2019,08:00:00,332.0,36.0,668.8,0.0,1036.8
450,SH000198,10.12.2019,08:30:00,333.6,35.2,672.0,0.0,1040.8
451,SH000198,10.12.2019,09:00:00,344.8,41.6,696.0,0.0,1082.4
452,SH000198,10.12.2019,09:30:00,344.0,40.0,692.8,0.0,1076.8
453,SH000198,10.12.2019,10:00:00,349.6,44.8,705.6,0.0,1100.0
454,SH000198,10.12.2019,10:30:00,357.6,45.6,720.0,0.0,1123.2
455,SH000198,10.12.2019,11:00:00,361.6,47.2,729.6,0.0,1138.4
456,SH000198,10.12.2019,11:30:00,363.2,48.8,732.8,0.0,1144.8
457,SH000198,10.12.2019,12:00:00,361.6,49.6,729.6,0.0,1140.8000000000002
458,SH000198,10.12.2019,12:30:00,365.6,51.2,739.2,0.0,1156.0
459,SH000198,10.12.2019,13:00:00,366.4,51.2,740.8,0.0,1158.3999999999999
460,SH000198,10.12.2019,13:30:00,368.8,52.0,745.6,0.0,1166.4
461,SH000198,10.12.2019,14:00:00,368.8,51.2,744.0,0.0,1164.0
462,SH000198,10.12.2019,14:30:00,363.2,49.6,732.8,0.0,1145.6
463,SH000198,10.12.2019,15:00:00,364.0,49.6,734.4,0.0,1148.0
464,SH000198,10.12.2019,15:30:00,364.0,49.6,734.4,0.0,1148.0
465,SH000198,10.12.2019,16:00:00,360.8,48.0,728.0,0.0,1136.8
466,SH000198,10.12.2019,16:30:00,360.0,48.8,726.4,0.0,1135.2
467,SH000198,10.12.2019,17:00:00,357.6,48.0,721.6,0.0,1127.2
468,SH000198,10.12.2019,17:30:00,356.8,47.2,720.0,0.0,1124.0
469,SH000198,10.12.2019,18:00:00,357.6,48.0,721.6,0.0,1127.2
470,SH000198,10.12.2019,18:30:00,358.4,48.0,723.2,0.0,1129.6
471,SH000198,10.12.2019,19:00:00,360.0,48.0,726.4,0.0,1134.4
472,SH000198,10.12.2019,19:30:00,359.2,48.0,724.8,0.0,1132.0
473,SH000198,10.12.2019,20:00:00,360.0,48.8,726.4,0.0,1135.2
474,SH000198,10.12.2019,20:30:00,355.2,44.8,716.8,0.0,1116.8
475,SH000198,10.12.2019,21:00:00,352.8,43.2,712.0,0.0,1108.0
476,SH000198,10.12.2019,21:30:00,365.6,51.2,737.6,0.0,1154.4
477,SH000198,10.12.2019,22:00:00,356.8,44.8,720.0,0.0,1121.6
478,SH000198,10.12.2019,22:30:00,357.6,46.4,721.6,0.0,1125.6
479,SH000198,10.12.2019,23:00:00,356.0,44.8,716.8,0.0,1117.6
480,SH000198,10.12.2019,23:30:00,350.4,44.8,707.2,0.0,1102.4
481,SH000198,11.12.2019,00:00:00,331.2,32.8,665.6,0.0,1029.6
482,SH000198,11.12.2019,00:30:00,335.2,40.0,675.2,0.0,1050.4
483,SH000198,11.12.2019,01:00:00,334.4,44.0,675.2,0.0,1053.6
484,SH000198,11.12.2019,01:30:00,315.2,28.8,633.6,0.0,977.6
485,SH000198,11.12.2019,02:00:00,315.2,35.2,635.2,0.0,985.6
486,SH000198,11.12.2019,02:30:00,316.0,35.2,636.8,0.0,988.0
487,SH000198,11.12.2019,03:00:00,325.6,44.0,657.6,0.0,1027.2
488,SH000198,11.12.2019,03:30:00,312.0,34.4,630.4,0.0,976.8
489,SH000198,11.12.2019,04:00:00,309.6,32.0,622.4,0.0,964.0
490,SH000198,11.12.2019,04:30:00,315.2,38.4,635.2,0.0,988.8
491,SH000198,11.12.2019,05:00:00,312.0,34.4,628.8,0.0,975.1999999999999
492,SH000198,11.12.2019,05:30:00,310.4,33.6,625.6,0.0,969.6
493,SH000198,11.12.2019,06:00:00,308.0,28.0,617.6,0.0,953.6
494,SH000198,11.12.2019,06:30:00,332.0,40.0,670.4,0.0,1042.4
495,SH000198,11.12.2019,07:00:00,322.4,32.0,649.6,0.0,1004.0
496,SH000198,11.12.2019,07:30:00,332.8,34.4,668.8,0.0,1036.0
497,SH000198,11.12.2019,08:00:00,334.4,37.6,672.0,0.0,1044.0
498,SH000198,11.12.2019,08:30:00,339.2,36.0,684.8,0.0,1060.0
499,SH000198,11.12.2019,09:00:00,341.6,39.2,688.0,0.0,1068.8
500,SH000198,11.12.2019,09:30:00,343.2,39.2,692.8,0.0,1075.1999999999998
501,SH000198,11.12.2019,10:00:00,346.4,43.2,699.2,0.0,1088.8
502,SH000198,11.12.2019,10:30:00,348.8,44.0,704.0,0.0,1096.8
503,SH000198,11.12.2019,11:00:00,343.2,40.0,691.2,0.0,1074.4
504,SH000198,11.12.2019,11:30:00,348.0,38.4,700.8,0.0,1087.1999999999998
505,SH000198,11.12.2019,12:00:00,356.8,46.4,720.0,0.0,1123.2
506,SH000198,11.12.2019,12:30:00,357.6,48.0,721.6,0.0,1127.2
507,SH000198,11.12.2019,13:00:00,358.4,50.4,723.2,0.0,1132.0
508,SH000198,11.12.2019,13:30:00,349.6,44.0,705.6,0.0,1099.2
509,SH000198,11.12.2019,14:00:00,361.6,51.2,731.2,0.0,1144.0
510,SH000198,11.12.2019,14:30:00,360.0,48.8,726.4,0.0,1135.2
511,SH000198,11.12.2019,15:00:00,356.0,48.8,718.4,0.0,1123.2
512,SH000198,11.12.2019,15:30:00,356.0,44.8,716.8,0.0,1117.6
513,SH000198,11.12.2019,16:00:00,351.2,44.0,707.2,0.0,1102.4
514,SH000198,11.12.2019,16:30:00,349.6,40.0,704.0,0.0,1093.6
515,SH000198,11.12.2019,17:00:00,356.0,49.6,718.4,0.0,1124.0
516,SH000198,11.12.2019,17:30:00,356.8,50.4,723.2,0.0,1130.4
517,SH000198,11.12.2019,18:00:00,355.2,45.6,715.2,0.0,1116.0
518,SH000198,11.12.2019,18:30:00,360.8,49.6,728.0,0.0,1138.4
519,SH000198,11.12.2019,19:00:00,356.0,48.0,718.4,0.0,1122.4
520,SH000198,11.12.2019,19:30:00,346.4,44.0,697.6,0.0,1088.0
521,SH000198,11.12.2019,20:00:00,346.4,38.4,697.6,0.0,1082.4
522,SH000198,11.12.2019,20:30:00,347.2,41.6,700.8,0.0,1089.6
523,SH000198,11.12.2019,21:00:00,346.4,36.8,696.0,0.0,1079.2
524,SH000198,11.12.2019,21:30:00,348.0,40.0,702.4,0.0,1090.4
525,SH000198,11.12.2019,22:00:00,348.0,38.4,700.8,0.0,1087.1999999999998
526,SH000198,11.12.2019,22:30:00,343.2,35.2,689.6,0.0,1068.0
527,SH000198,11.12.2019,23:00:00,340.0,33.6,683.2,0.0,1056.8000000000002
528,SH000198,11.12.2019,23:30:00,344.0,40.8,694.4,0.0,1079.2
529,SH000198,12.12.2019,00:00:00,336.8,39.2,678.4,0.0,1054.4
530,SH000198,12.12.2019,00:30:00,320.8,28.0,644.8,0.0,993.5999999999999
531,SH000198,12.12.2019,01:00:00,331.2,39.2,667.2,0.0,1037.6
532,SH000198,12.12.2019,01:30:00,316.0,32.8,635.2,0.0,984.0
533,SH000198,12.12.2019,02:00:00,314.4,33.6,633.6,0.0,981.6
534,SH000198,12.12.2019,02:30:00,304.8,28.8,614.4,0.0,948.0
535,SH000198,12.12.2019,03:00:00,307.2,32.0,619.2,0.0,958.4000000000001
536,SH000198,12.12.2019,03:30:00,306.4,29.6,616.0,0.0,952.0
537,SH000198,12.12.2019,04:00:00,304.8,31.2,612.8,0.0,948.8
538,SH000198,12.12.2019,04:30:00,307.2,31.2,617.6,0.0,956.0
539,SH000198,12.12.2019,05:00:00,296.0,24.8,593.6,0.0,914.4000000000001
540,SH000198,12.12.2019,05:30:00,316.0,35.2,636.8,0.0,988.0
541,SH000198,12.12.2019,06:00:00,311.2,29.6,627.2,0.0,968.0
542,SH000198,12.12.2019,06:30:00,316.0,31.2,636.8,0.0,984.0
543,SH000198,12.12.2019,07:00:00,324.0,33.6,651.2,0.0,1008.8000000000001
544,SH000198,12.12.2019,07:30:00,325.6,32.8,654.4,0.0,1012.8
545,SH000198,12.12.2019,08:00:00,332.0,37.6,667.2,0.0,1036.8000000000002
546,SH000198,12.12.2019,08:30:00,330.4,35.2,665.6,0.0,1031.2
547,SH000198,12.12.2019,09:00:00,336.0,35.2,675.2,0.0,1046.4
548,SH000198,12.12.2019,09:30:00,340.8,40.0,688.0,0.0,1068.8
549,SH000198,12.12.2019,10:00:00,334.4,35.2,672.0,0.0,1041.6
550,SH000198,12.12.2019,10:30:00,347.2,41.6,700.8,0.0,1089.6
551,SH000198,12.12.2019,11:00:00,338.4,33.6,680.0,0.0,1052.0
552,SH000198,12.12.2019,11:30:00,348.8,44.0,704.0,0.0,1096.8
553,SH000198,12.12.2019,12:00:00,349.6,42.4,705.6,0.0,1097.6
554,SH000198,12.12.2019,12:30:00,347.2,40.8,699.2,0.0,1087.2
555,SH000198,12.12.2019,13:00:00,368.0,48.8,742.4,0.0,1159.2
556,SH000198,12.12.2019,13:30:00,388.0,57.6,782.4,0.0,1228.0
557,SH000198,12.12.2019,14:00:00,383.2,55.2,774.4,0.0,1212.8
558,SH000198,12.12.2019,14:30:00,384.8,56.8,777.6,0.0,1219.2
559,SH000198,12.12.2019,15:00:00,384.0,57.6,776.0,0.0,1217.6
560,SH000198,12.12.2019,15:30:00,377.6,47.2,761.6,0.0,1186.4
561,SH000198,12.12.2019,16:00:00,373.6,20.0,748.8,0.0,1142.4
562,SH000198,12.12.2019,16:30:00,377.6,16.8,758.4,0.0,1152.8
563,SH000198,12.12.2019,17:00:00,375.2,15.2,750.4,0.0,1140.8
564,SH000198,12.12.2019,17:30:00,374.4,11.2,750.4,0.0,1136.0
565,SH000198,12.12.2019,18:00:00,372.0,11.2,744.0,0.0,1127.2
566,SH000198,12.12.2019,18:30:00,372.0,11.2,745.6,0.0,1128.8
567,SH000198,12.12.2019,19:00:00,372.0,11.2,744.0,0.0,1127.2
568,SH000198,12.12.2019,19:30:00,376.8,11.2,753.6,0.0,1141.6
569,SH000198,12.12.2019,20:00:00,374.4,11.2,748.8,0.0,1134.3999999999999
570,SH000198,12.12.2019,20:30:00,373.6,12.0,748.8,0.0,1134.4
571,SH000198,12.12.2019,21:00:00,376.0,12.0,752.0,0.0,1140.0
572,SH000198,12.12.2019,21:30:00,373.6,11.2,747.2,0.0,1132.0
573,SH000198,12.12.2019,22:00:00,373.6,12.8,748.8,0.0,1135.2
574,SH000198,12.12.2019,22:30:00,372.0,12.0,744.0,0.0,1128.0
575,SH000198,12.12.2019,23:00:00,364.8,10.4,729.6,0.0,1104.8
576,SH000198,12.12.2019,23:30:00,361.6,9.6,724.8,0.0,1096.0
577,SH000198,13.12.2019,00:00:00,358.4,9.6,716.8,0.0,1084.8
578,SH000198,13.12.2019,00:30:00,352.8,9.6,705.6,0.0,1068.0
579,SH000198,13.12.2019,01:00:00,348.0,9.6,696.0,0.0,1053.6
580,SH000198,13.12.2019,01:30:00,343.2,9.6,686.4,0.0,1039.2
581,SH000198,13.12.2019,02:00:00,337.6,9.6,675.2,0.0,1022.4000000000001
582,SH000198,13.12.2019,02:30:00,336.8,8.8,673.6,0.0,1019.2
583,SH000198,13.12.2019,03:00:00,334.4,8.8,670.4,0.0,1013.5999999999999
584,SH000198,13.12.2019,03:30:00,332.8,9.6,665.6,0.0,1008.0
585,SH000198,13.12.2019,04:00:00,329.6,8.0,659.2,0.0,996.8000000000001
586,SH000198,13.12.2019,04:30:00,333.6,9.6,667.2,0.0,1010.4000000000001
587,SH000198,13.12.2019,05:00:00,333.6,9.6,667.2,0.0,1010.4000000000001
588,SH000198,13.12.2019,05:30:00,333.6,8.8,667.2,0.0,1009.6000000000001
589,SH000198,13.12.2019,06:00:00,336.0,8.8,672.0,0.0,1016.8
590,SH000198,13.12.2019,06:30:00,341.6,9.6,683.2,0.0,1034.4
591,SH000198,13.12.2019,07:00:00,346.4,9.6,694.4,0.0,1050.4
592,SH000198,13.12.2019,07:30:00,349.6,9.6,699.2,0.0,1058.4
593,SH000198,13.12.2019,08:00:00,352.8,9.6,705.6,0.0,1068.0
594,SH000198,13.12.2019,08:30:00,354.4,9.6,708.8,0.0,1072.8
595,SH000198,13.12.2019,09:00:00,356.0,9.6,713.6,0.0,1079.2
596,SH000198,13.12.2019,09:30:00,359.2,11.2,721.6,0.0,1092.0
597,SH000198,13.12.2019,10:00:00,361.6,11.2,723.2,0.0,1096.0
598,SH000198,13.12.2019,10:30:00,363.2,11.2,726.4,0.0,1100.8
599,SH000198,13.12.2019,11:00:00,365.6,11.2,732.8,0.0,1109.6
600,SH000198,13.12.2019,11:30:00,367.2,11.2,736.0,0.0,1114.4
601,SH000198,13.12.2019,12:00:00,368.8,11.2,737.6,0.0,1117.6
602,SH000198,13.12.2019,12:30:00,371.2,11.2,742.4,0.0,1124.8
603,SH000198,13.12.2019,13:00:00,372.0,11.2,744.0,0.0,1127.2
604,SH000198,13.12.2019,13:30:00,372.8,11.2,745.6,0.0,1129.6
605,SH000198,13.12.2019,14:00:00,368.0,11.2,736.0,0.0,1115.2
606,SH000198,13.12.2019,14:30:00,340.8,8.8,681.6,0.0,1031.2
607,SH000198,13.12.2019,15:00:00,359.2,10.4,720.0,0.0,1089.6
608,SH000198,13.12.2019,15:30:00,346.4,9.6,692.8,0.0,1048.8
609,SH000198,13.12.2019,16:00:00,344.0,9.6,688.0,0.0,1041.6
610,SH000198,13.12.2019,16:30:00,344.0,9.6,688.0,0.0,1041.6
611,SH000198,13.12.2019,17:00:00,342.4,9.6,684.8,0.0,1036.8
612,SH000198,13.12.2019,17:30:00,348.0,9.6,696.0,0.0,1053.6
613,SH000198,13.12.2019,18:00:00,337.6,9.6,675.2,0.0,1022.4000000000001
614,SH000198,13.12.2019,18:30:00,348.0,9.6,696.0,0.0,1053.6
615,SH000198,13.12.2019,19:00:00,348.0,9.6,696.0,0.0,1053.6
616,SH000198,13.12.2019,19:30:00,348.0,10.4,696.0,0.0,1054.4
617,SH000198,13.12.2019,20:00:00,348.0,10.4,696.0,0.0,1054.4
618,SH000198,13.12.2019,20:30:00,344.0,8.8,688.0,0.0,1040.8
619,SH000198,13.12.2019,21:00:00,344.0,8.8,688.0,0.0,1040.8
620,SH000198,13.12.2019,21:30:00,348.0,9.6,696.0,0.0,1053.6
621,SH000198,13.12.2019,22:00:00,352.0,11.2,704.0,0.0,1067.2
622,SH000198,13.12.2019,22:30:00,348.8,9.6,697.6,0.0,1056.0
623,SH000198,13.12.2019,23:00:00,348.8,11.2,699.2,0.0,1059.2
624,SH000198,13.12.2019,23:30:00,335.2,9.6,672.0,0.0,1016.8
625,SH000198,14.12.2019,00:00:00,331.2,8.8,662.4,0.0,1002.4
626,SH000198,14.12.2019,00:30:00,333.6,9.6,667.2,0.0,1010.4000000000001
627,SH000198,14.12.2019,01:00:00,322.4,8.8,644.8,0.0,976.0
628,SH000198,14.12.2019,01:30:00,314.4,8.0,628.8,0.0,951.1999999999999
629,SH000198,14.12.2019,02:00:00,316.8,8.0,633.6,0.0,958.4000000000001
630,SH000198,14.12.2019,02:30:00,305.6,8.0,612.8,0.0,926.4
631,SH000198,14.12.2019,03:00:00,315.2,8.0,630.4,0.0,953.5999999999999
632,SH000198,14.12.2019,03:30:00,301.6,6.4,603.2,0.0,911.2
633,SH000198,14.12.2019,04:00:00,308.8,8.0,617.6,0.0,934.4000000000001
634,SH000198,14.12.2019,04:30:00,294.4,7.2,588.8,0.0,890.3999999999999
635,SH000198,14.12.2019,05:00:00,320.8,8.0,641.6,0.0,970.4000000000001
636,SH000198,14.12.2019,05:30:00,313.6,8.0,628.8,0.0,950.4
637,SH000198,14.12.2019,06:00:00,307.2,8.8,614.4,0.0,930.4
638,SH000198,14.12.2019,06:30:00,318.4,8.8,636.8,0.0,964.0
639,SH000198,14.12.2019,07:00:00,322.4,9.6,646.4,0.0,978.4
640,SH000198,14.12.2019,07:30:00,326.4,9.6,652.8,0.0,988.8
641,SH000198,14.12.2019,08:00:00,323.2,10.4,646.4,0.0,980.0
642,SH000198,14.12.2019,08:30:00,332.0,9.6,664.0,0.0,1005.6
643,SH000198,14.12.2019,09:00:00,337.6,9.6,675.2,0.0,1022.4000000000001
644,SH000198,14.12.2019,09:30:00,338.4,10.4,678.4,0.0,1027.1999999999998
645,SH000198,14.12.2019,10:00:00,332.0,11.2,664.0,0.0,1007.2
646,SH000198,14.12.2019,10:30:00,354.4,11.2,708.8,0.0,1074.3999999999999
647,SH000198,14.12.2019,11:00:00,352.0,10.4,705.6,0.0,1068.0
648,SH000198,14.12.2019,11:30:00,354.4,11.2,708.8,0.0,1074.3999999999999
649,SH000198,14.12.2019,12:00:00,356.8,11.2,713.6,0.0,1081.6
650,SH000198,14.12.2019,12:30:00,356.8,11.2,713.6,0.0,1081.6
651,SH000198,14.12.2019,13:00:00,358.4,11.2,716.8,0.0,1086.3999999999999
652,SH000198,14.12.2019,13:30:00,359.2,11.2,718.4,0.0,1088.8
653,SH000198,14.12.2019,14:00:00,360.0,11.2,720.0,0.0,1091.2
654,SH000198,14.12.2019,14:30:00,360.8,11.2,721.6,0.0,1093.6
655,SH000198,14.12.2019,15:00:00,242.4,8.0,486.4,0.0,736.8
656,SH000198,14.12.2019,15:30:00,357.6,10.4,715.2,0.0,1083.2
657,SH000198,14.12.2019,16:00:00,356.8,9.6,713.6,0.0,1080.0
658,SH000198,14.12.2019,16:30:00,352.8,9.6,705.6,0.0,1068.0
659,SH000198,14.12.2019,17:00:00,356.0,11.2,713.6,0.0,1080.8
660,SH000198,14.12.2019,17:30:00,353.6,9.6,707.2,0.0,1070.4
661,SH000198,14.12.2019,18:00:00,353.6,9.6,707.2,0.0,1070.4
662,SH000198,14.12.2019,18:30:00,349.6,11.2,700.8,0.0,1061.6
663,SH000198,14.12.2019,19:00:00,353.6,12.0,707.2,0.0,1072.8000000000002
664,SH000198,14.12.2019,19:30:00,360.8,11.2,721.6,0.0,1093.6
665,SH000198,14.12.2019,20:00:00,357.6,11.2,716.8,0.0,1085.6
666,SH000198,14.12.2019,20:30:00,353.6,11.2,707.2,0.0,1072.0
667,SH000198,14.12.2019,21:00:00,359.2,12.8,718.4,0.0,1090.4
668,SH000198,14.12.2019,21:30:00,352.8,11.2,707.2,0.0,1071.2
669,SH000198,14.12.2019,22:00:00,350.4,11.2,700.8,0.0,1062.3999999999999
670,SH000198,14.12.2019,22:30:00,358.4,12.0,716.8,0.0,1087.1999999999998
671,SH000198,14.12.2019,23:00:00,348.0,9.6,697.6,0.0,1055.2
672,SH000198,14.12.2019,23:30:00,338.4,10.4,676.8,0.0,1025.6
673,SH000198,15.12.2019,00:00:00,339.2,11.2,680.0,0.0,1030.4
674,SH000198,15.12.2019,00:30:00,322.4,8.8,644.8,0.0,976.0
