SR.No.,Device No.,Date,Time,kWh,kVARH Lag,kVA,kVARH Lead,Total
2385,SH000269,14.12.2019,16:00:00,370.4,50.4,748.0,0.0,1168.8
2386,SH000269,14.12.2019,16:30:00,247.6,34.4,501.6,0.0,783.6
2387,SH000269,14.12.2019,17:00:00,369.2,51.2,746.4,0.0,1166.8
2388,SH000269,14.12.2019,17:30:00,365.2,50.4,738.4,0.0,1154.0
2389,SH000269,14.12.2019,18:00:00,364.4,50.4,735.2,0.0,1150.0
2390,SH000269,14.12.2019,18:30:00,367.6,50.0,741.6,0.0,1159.2
2391,SH000269,14.12.2019,19:00:00,361.6,48.4,729.6,0.0,1139.6
2392,SH000269,14.12.2019,19:30:00,363.6,49.6,734.4,0.0,1147.6
2393,SH000269,14.12.2019,20:00:00,363.6,50.4,733.6,0.0,1147.6
2394,SH000269,14.12.2019,20:30:00,360.4,49.6,728.0,0.0,1138.0
2395,SH000269,14.12.2019,21:00:00,364.8,50.8,736.8,0.0,1152.4
2396,SH000269,14.12.2019,21:30:00,362.0,50.8,732.0,0.0,1144.8
2397,SH000269,14.12.2019,22:00:00,362.8,51.6,732.0,0.0,1146.4
2398,SH000269,14.12.2019,22:30:00,359.6,50.8,726.4,0.0,1136.8
2399,SH000269,14.12.2019,23:00:00,353.6,50.0,714.4,0.0,1118.0
2400,SH000269,14.12.2019,23:30:00,355.6,51.2,719.2,0.0,1126.0
2401,SH000269,15.12.2019,00:00:00,351.6,50.8,711.2,0.0,1113.6000000000001
2402,SH000269,15.12.2019,00:30:00,344.4,50.0,696.8,0.0,1091.1999999999998
2403,SH000269,15.12.2019,01:00:00,344.4,48.4,695.2,0.0,1088.0
2404,SH000269,15.12.2019,01:30:00,341.6,44.8,689.6,0.0,1076.0
2405,SH000269,15.12.2019,02:00:00,342.8,26.0,688.0,0.0,1056.8
2406,SH000269,15.12.2019,02:30:00,336.4,22.0,674.4,0.0,1032.8
2407,SH000269,15.12.2019,03:00:00,335.6,22.0,672.8,0.0,1030.4
2408,SH000269,15.12.2019,03:30:00,336.0,22.8,673.6,0.0,1032.4
2409,SH000269,15.12.2019,04:00:00,335.2,22.4,672.0,0.0,1029.6
2410,SH000269,15.12.2019,04:30:00,331.2,22.0,664.0,0.0,1017.2
2411,SH000269,15.12.2019,05:00:00,337.2,23.2,676.0,0.0,1036.4
2412,SH000269,15.12.2019,05:30:00,332.8,21.6,667.2,0.0,1021.6000000000001
2413,SH000269,15.12.2019,06:00:00,336.8,22.4,675.2,0.0,1034.4
2414,SH000269,15.12.2019,06:30:00,338.0,22.0,677.6,0.0,1037.6
2415,SH000269,15.12.2019,07:00:00,338.4,22.0,678.4,0.0,1038.8
2416,SH000269,15.12.2019,07:30:00,342.4,22.8,686.4,0.0,1051.6
2417,SH000269,15.12.2019,08:00:00,345.2,22.8,692.0,0.0,1060.0
2418,SH000269,15.12.2019,08:30:00,344.4,22.8,690.4,0.0,1057.6
2419,SH000269,15.12.2019,09:00:00,347.2,24.4,696.0,0.0,1067.6
2420,SH000269,15.12.2019,09:30:00,352.0,45.2,710.4,0.0,1107.6
2421,SH000269,15.12.2019,10:00:00,352.4,44.8,710.4,0.0,1107.6
2422,SH000269,15.12.2019,10:30:00,358.4,47.2,723.2,0.0,1128.8
2423,SH000269,15.12.2019,11:00:00,357.2,47.6,720.8,0.0,1125.6
2424,SH000269,15.12.2019,11:30:00,360.8,48.8,728.0,0.0,1137.6
2425,SH000269,15.12.2019,12:00:00,364.0,49.6,735.2,0.0,1148.8000000000002
2426,SH000269,15.12.2019,12:30:00,364.4,49.6,735.2,0.0,1149.2
2427,SH000269,15.12.2019,13:00:00,366.0,50.8,738.4,0.0,1155.2
2428,SH000269,15.12.2019,13:30:00,366.8,51.6,741.6,0.0,1160.0
2429,SH000269,15.12.2019,14:00:00,368.0,52.0,743.2,0.0,1163.2
2430,SH000269,15.12.2019,14:30:00,367.2,51.6,742.4,0.0,1161.2
2431,SH000269,15.12.2019,15:00:00,368.0,52.0,743.2,0.0,1163.2
2432,SH000269,15.12.2019,15:30:00,366.4,51.2,740.0,0.0,1157.6
2433,SH000269,15.12.2019,16:00:00,364.8,51.2,736.8,0.0,1152.8
2434,SH000269,15.12.2019,16:30:00,364.4,51.6,735.2,0.0,1151.2
2435,SH000269,15.12.2019,17:00:00,361.2,50.0,729.6,0.0,1140.8
2436,SH000269,15.12.2019,17:30:00,359.2,50.0,725.6,0.0,1134.8
2437,SH000269,15.12.2019,18:00:00,358.4,49.6,723.2,0.0,1131.2
2438,SH000269,15.12.2019,18:30:00,360.4,50.0,728.0,0.0,1138.4
2439,SH000269,15.12.2019,19:00:00,358.4,49.2,723.2,0.0,1130.8
2440,SH000269,15.12.2019,19:30:00,359.2,49.6,725.6,0.0,1134.4
2441,SH000269,15.12.2019,20:00:00,359.6,49.6,725.6,0.0,1134.8000000000002
2442,SH000269,15.12.2019,20:30:00,358.4,50.0,724.0,0.0,1132.4
2443,SH000269,15.12.2019,21:00:00,361.2,50.8,730.4,0.0,1142.4
2444,SH000269,15.12.2019,21:30:00,358.0,50.0,723.2,0.0,1131.2
2445,SH000269,15.12.2019,22:00:00,361.2,52.0,729.6,0.0,1142.8
2446,SH000269,15.12.2019,22:30:00,354.8,50.0,716.8,0.0,1121.6
2447,SH000269,15.12.2019,23:00:00,355.2,46.8,716.8,0.0,1118.8
2448,SH000269,15.12.2019,23:30:00,351.6,46.8,709.6,0.0,1108.0
2449,SH000269,16.12.2019,00:00:00,348.8,46.0,703.2,0.0,1098.0
2450,SH000269,16.12.2019,00:30:00,348.4,46.4,703.2,0.0,1098.0
2451,SH000269,16.12.2019,01:00:00,346.4,46.8,699.2,0.0,1092.4
2452,SH000269,16.12.2019,01:30:00,342.0,46.4,691.2,0.0,1079.6
2453,SH000269,16.12.2019,02:00:00,341.6,46.4,689.6,0.0,1077.6
2454,SH000269,16.12.2019,02:30:00,342.4,47.2,691.2,0.0,1080.8
2455,SH000269,16.12.2019,03:00:00,339.2,46.4,685.6,0.0,1071.2
2456,SH000269,16.12.2019,03:30:00,337.2,46.8,680.8,0.0,1064.8
2457,SH000269,16.12.2019,04:00:00,336.4,46.8,679.2,0.0,1062.4
2458,SH000269,16.12.2019,04:30:00,340.0,47.2,686.4,0.0,1073.6
2459,SH000269,16.12.2019,05:00:00,338.0,46.4,682.4,0.0,1066.8
2460,SH000269,16.12.2019,05:30:00,338.4,45.2,682.4,0.0,1066.0
2461,SH000269,16.12.2019,06:00:00,340.4,44.8,686.4,0.0,1071.6
2462,SH000269,16.12.2019,06:30:00,342.0,44.4,690.4,0.0,1076.8
2463,SH000269,16.12.2019,07:00:00,344.4,44.4,694.4,0.0,1083.1999999999998
2464,SH000269,16.12.2019,07:30:00,345.2,42.4,695.2,0.0,1082.8
2465,SH000269,16.12.2019,08:00:00,352.4,45.6,710.4,0.0,1108.4
2466,SH000269,16.12.2019,08:30:00,350.8,46.0,708.0,0.0,1104.8
2467,SH000269,16.12.2019,09:00:00,350.8,45.2,708.0,0.0,1104.0
2468,SH000269,16.12.2019,09:30:00,356.0,46.8,718.4,0.0,1121.2
2469,SH000269,16.12.2019,10:00:00,356.0,48.4,718.4,0.0,1122.8
2470,SH000269,16.12.2019,10:30:00,356.0,48.0,718.4,0.0,1122.4
2471,SH000269,16.12.2019,11:00:00,359.6,49.2,727.2,0.0,1136.0
2472,SH000269,16.12.2019,11:30:00,329.6,35.6,663.2,0.0,1028.4
2473,SH000269,16.12.2019,12:00:00,300.8,23.2,603.2,0.0,927.2
2474,SH000269,16.12.2019,12:30:00,355.2,47.2,717.6,0.0,1120.0
2475,SH000269,16.12.2019,13:00:00,368.8,53.2,745.6,0.0,1167.6
2476,SH000269,16.12.2019,13:30:00,367.6,54.0,743.2,0.0,1164.8000000000002
2477,SH000269,16.12.2019,14:00:00,355.2,46.0,717.6,0.0,1118.8
2478,SH000269,16.12.2019,14:30:00,378.0,35.6,759.2,0.0,1172.8000000000002
2479,SH000269,16.12.2019,15:00:00,368.0,30.0,737.6,0.0,1135.6
2480,SH000269,16.12.2019,15:30:00,364.0,29.6,731.2,0.0,1124.8000000000002
2481,SH000269,16.12.2019,16:00:00,364.4,29.6,730.4,0.0,1124.4
2482,SH000269,16.12.2019,16:30:00,362.4,29.2,727.2,0.0,1118.8
2483,SH000269,16.12.2019,17:00:00,358.8,28.4,719.2,0.0,1106.4
2484,SH000269,16.12.2019,17:30:00,358.8,29.2,720.0,0.0,1108.0
2485,SH000269,16.12.2019,18:00:00,359.2,29.6,721.6,0.0,1110.4
2486,SH000269,16.12.2019,18:30:00,360.0,29.2,723.2,0.0,1112.4
2487,SH000269,16.12.2019,19:00:00,358.4,29.2,719.2,0.0,1106.8
2488,SH000269,16.12.2019,19:30:00,357.6,28.0,718.4,0.0,1104.0
2489,SH000269,16.12.2019,20:00:00,357.6,27.2,718.4,0.0,1103.2
2490,SH000269,16.12.2019,20:30:00,359.2,27.2,720.0,0.0,1106.4
2491,SH000269,16.12.2019,21:00:00,357.2,27.2,717.6,0.0,1102.0
2492,SH000269,16.12.2019,21:30:00,355.6,27.6,713.6,0.0,1096.8000000000002
2493,SH000269,16.12.2019,22:00:00,358.4,29.2,719.2,0.0,1106.8
2494,SH000269,16.12.2019,22:30:00,353.2,26.4,708.8,0.0,1088.3999999999999
2495,SH000269,16.12.2019,23:00:00,355.2,27.2,712.8,0.0,1095.1999999999998
2496,SH000269,16.12.2019,23:30:00,350.4,26.8,703.2,0.0,1080.4
2497,SH000269,17.12.2019,00:00:00,348.0,26.8,697.6,0.0,1072.4
2498,SH000269,17.12.2019,00:30:00,348.8,27.6,700.8,0.0,1077.2
2499,SH000269,17.12.2019,01:00:00,343.2,26.4,688.0,0.0,1057.6
2500,SH000269,17.12.2019,01:30:00,340.0,24.8,683.2,0.0,1048.0
2501,SH000269,17.12.2019,02:00:00,338.8,24.4,679.2,0.0,1042.4
2502,SH000269,17.12.2019,02:30:00,339.2,24.8,680.0,0.0,1044.0
2503,SH000269,17.12.2019,03:00:00,336.4,24.4,675.2,0.0,1036.0
2504,SH000269,17.12.2019,03:30:00,336.4,25.2,674.4,0.0,1036.0
2505,SH000269,17.12.2019,04:00:00,336.0,24.8,674.4,0.0,1035.2
2506,SH000269,17.12.2019,04:30:00,337.2,25.2,676.0,0.0,1038.4
2507,SH000269,17.12.2019,05:00:00,336.4,24.0,674.4,0.0,1034.8
2508,SH000269,17.12.2019,05:30:00,335.2,23.2,672.0,0.0,1030.4
2509,SH000269,17.12.2019,06:00:00,340.0,23.2,681.6,0.0,1044.8
2510,SH000269,17.12.2019,06:30:00,339.2,22.8,680.0,0.0,1042.0
2511,SH000269,17.12.2019,07:00:00,342.8,23.6,687.2,0.0,1053.6000000000001
2512,SH000269,17.12.2019,07:30:00,343.6,23.2,688.8,0.0,1055.6
2513,SH000269,17.12.2019,08:00:00,346.8,24.4,695.2,0.0,1066.4
2514,SH000269,17.12.2019,08:30:00,348.8,24.0,699.2,0.0,1072.0
2515,SH000269,17.12.2019,09:00:00,352.8,26.0,708.0,0.0,1086.8
2516,SH000269,17.12.2019,09:30:00,355.2,26.0,712.8,0.0,1094.0
2517,SH000269,17.12.2019,10:00:00,353.6,25.6,708.8,0.0,1088.0
2518,SH000269,17.12.2019,10:30:00,357.6,26.4,716.8,0.0,1100.8
2519,SH000269,17.12.2019,11:00:00,359.6,26.8,720.8,0.0,1107.2
2520,SH000269,17.12.2019,11:30:00,362.0,27.6,727.2,0.0,1116.8000000000002
2521,SH000269,17.12.2019,12:00:00,364.4,28.4,731.2,0.0,1124.0
2522,SH000269,17.12.2019,12:30:00,367.6,29.2,736.8,0.0,1133.6
2523,SH000269,17.12.2019,13:00:00,365.2,29.6,732.8,0.0,1127.6
2524,SH000269,17.12.2019,13:30:00,367.2,30.8,737.6,0.0,1135.6
2525,SH000269,17.12.2019,14:00:00,369.2,30.4,740.8,0.0,1140.3999999999999
2526,SH000269,17.12.2019,14:30:00,368.0,29.6,738.4,0.0,1136.0
2527,SH000269,17.12.2019,15:00:00,369.2,30.0,740.8,0.0,1140.0
2528,SH000269,17.12.2019,15:30:00,368.8,30.0,740.0,0.0,1138.8
2529,SH000269,17.12.2019,16:00:00,366.4,29.2,734.4,0.0,1130.0
2530,SH000269,17.12.2019,16:30:00,364.0,29.2,729.6,0.0,1122.8
2531,SH000269,17.12.2019,17:00:00,363.2,29.2,728.8,0.0,1121.1999999999998
2532,SH000269,17.12.2019,17:30:00,356.8,27.2,716.8,0.0,1100.8
2533,SH000269,17.12.2019,18:00:00,359.2,28.0,720.8,0.0,1108.0
2534,SH000269,17.12.2019,18:30:00,359.6,27.6,720.8,0.0,1108.0
2535,SH000269,17.12.2019,19:00:00,356.8,27.6,716.0,0.0,1100.4
2536,SH000269,17.12.2019,19:30:00,357.2,28.4,716.8,0.0,1102.3999999999999
2537,SH000269,17.12.2019,20:00:00,356.8,28.8,716.8,0.0,1102.4
2538,SH000269,17.12.2019,20:30:00,354.8,26.0,712.0,0.0,1092.8
2539,SH000269,17.12.2019,21:00:00,357.6,26.8,718.4,0.0,1102.8
2540,SH000269,17.12.2019,21:30:00,356.8,26.0,716.0,0.0,1098.8
2541,SH000269,17.12.2019,22:00:00,356.0,26.8,713.6,0.0,1096.4
2542,SH000269,17.12.2019,22:30:00,355.6,26.4,713.6,0.0,1095.6
2543,SH000269,17.12.2019,23:00:00,352.0,25.6,705.6,0.0,1083.2
2544,SH000269,17.12.2019,23:30:00,352.4,26.4,707.2,0.0,1086.0
2545,SH000269,18.12.2019,00:00:00,349.6,26.4,700.8,0.0,1076.8
2546,SH000269,18.12.2019,00:30:00,343.6,25.2,688.8,0.0,1057.6
2547,SH000269,18.12.2019,01:00:00,342.4,25.6,686.4,0.0,1054.4
2548,SH000269,18.12.2019,01:30:00,341.6,26.4,685.6,0.0,1053.6
2549,SH000269,18.12.2019,02:00:00,338.4,26.0,679.2,0.0,1043.6
2550,SH000269,18.12.2019,02:30:00,339.2,26.4,680.0,0.0,1045.6
2551,SH000269,18.12.2019,03:00:00,336.4,26.0,674.4,0.0,1036.8
2552,SH000269,18.12.2019,03:30:00,337.6,26.0,676.8,0.0,1040.4
2553,SH000269,18.12.2019,04:00:00,334.4,26.0,671.2,0.0,1031.6
2554,SH000269,18.12.2019,04:30:00,333.6,26.0,669.6,0.0,1029.2
2555,SH000269,18.12.2019,05:00:00,333.6,24.8,669.6,0.0,1028.0
2556,SH000269,18.12.2019,05:30:00,335.6,24.4,672.8,0.0,1032.8
2557,SH000269,18.12.2019,06:00:00,336.0,23.2,673.6,0.0,1032.8
2558,SH000269,18.12.2019,06:30:00,338.4,23.2,678.4,0.0,1040.0
2559,SH000269,18.12.2019,07:00:00,339.6,23.2,680.8,0.0,1043.6
2560,SH000269,18.12.2019,07:30:00,341.2,23.6,684.8,0.0,1049.6
2561,SH000269,18.12.2019,08:00:00,343.6,23.2,688.8,0.0,1055.6
2562,SH000269,18.12.2019,08:30:00,344.8,24.8,691.2,0.0,1060.8000000000002
2563,SH000269,18.12.2019,09:00:00,349.2,25.6,700.0,0.0,1074.8
2564,SH000269,18.12.2019,09:30:00,350.8,26.4,704.0,0.0,1081.2
2565,SH000269,18.12.2019,10:00:00,349.6,25.6,701.6,0.0,1076.8000000000002
2566,SH000269,18.12.2019,10:30:00,353.2,26.4,708.0,0.0,1087.6
2567,SH000269,18.12.2019,11:00:00,356.8,27.2,716.0,0.0,1100.0
2568,SH000269,18.12.2019,11:30:00,357.6,27.2,717.6,0.0,1102.4
2569,SH000269,18.12.2019,12:00:00,358.4,28.0,720.0,0.0,1106.4
2570,SH000269,18.12.2019,12:30:00,360.4,28.8,723.2,0.0,1112.4
2571,SH000269,18.12.2019,13:00:00,364.4,31.2,732.0,0.0,1127.6
2572,SH000269,18.12.2019,13:30:00,364.8,31.6,732.0,0.0,1128.4
2573,SH000269,18.12.2019,14:00:00,367.6,30.8,736.8,0.0,1135.2
2574,SH000269,18.12.2019,14:30:00,376.8,36.8,757.6,0.0,1171.2
2575,SH000269,18.12.2019,15:00:00,392.0,48.8,790.4,0.0,1231.2
2576,SH000269,18.12.2019,15:30:00,366.4,33.6,735.2,0.0,1135.2
2577,SH000269,18.12.2019,16:00:00,363.2,30.0,729.6,0.0,1122.8
2578,SH000269,18.12.2019,16:30:00,363.2,30.0,728.0,0.0,1121.2
2579,SH000269,18.12.2019,17:00:00,359.6,29.2,721.6,0.0,1110.4
2580,SH000269,18.12.2019,17:30:00,360.0,29.2,722.4,0.0,1111.6
2581,SH000269,18.12.2019,18:00:00,359.2,28.4,720.0,0.0,1107.6
2582,SH000269,18.12.2019,18:30:00,357.2,28.4,716.8,0.0,1102.3999999999999
2583,SH000269,18.12.2019,19:00:00,358.8,28.8,719.2,0.0,1106.8000000000002
2584,SH000269,18.12.2019,19:30:00,355.2,28.8,713.6,0.0,1097.6
2585,SH000269,18.12.2019,20:00:00,358.4,28.4,719.2,0.0,1106.0
2586,SH000269,18.12.2019,20:30:00,356.4,26.8,714.4,0.0,1097.6
2587,SH000269,18.12.2019,21:00:00,356.0,26.0,713.6,0.0,1095.6
2588,SH000269,18.12.2019,21:30:00,356.8,26.4,715.2,0.0,1098.4
2589,SH000269,18.12.2019,22:00:00,356.0,27.2,714.4,0.0,1097.6
2590,SH000269,18.12.2019,22:30:00,354.0,26.8,710.4,0.0,1091.2
2591,SH000269,18.12.2019,23:00:00,352.4,26.8,707.2,0.0,1086.4
2592,SH000269,18.12.2019,23:30:00,349.2,26.8,700.8,0.0,1076.8
